team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHARLOTTE BOBCATS,240,30,69,1,11,22,25,7,30,15,8,4,15,26,away,win,83.0,BOSTON CELTICS,81.0
BOSTON CELTICS,240,29,71,3,15,20,26,9,28,15,3,5,15,24,home,loss,81.0,CHARLOTTE BOBCATS,83.0
MEMPHIS GRIZZLIES,240,36,73,2,15,22,30,8,24,24,8,8,10,21,away,loss,96.0,CHICAGO BULLS,99.0
CHICAGO BULLS,240,34,82,6,17,25,31,18,27,19,5,2,14,24,home,win,99.0,MEMPHIS GRIZZLIES,96.0
DETROIT PISTONS,240,37,87,4,13,13,20,14,25,19,8,8,12,19,away,loss,91.0,CLEVELAND CAVALIERS,97.0
CLEVELAND CAVALIERS,240,38,82,6,18,15,20,19,32,21,6,7,17,19,home,win,97.0,DETROIT PISTONS,91.0
WASHINGTON WIZARDS,240,37,88,3,11,17,21,18,28,13,7,6,14,21,away,loss,94.0,DENVER NUGGETS,114.0
DENVER NUGGETS,240,42,85,11,26,19,24,15,30,29,10,8,15,18,home,win,114.0,WASHINGTON WIZARDS,94.0
TORONTO RAPTORS,240,38,81,6,13,18,26,10,24,26,6,4,17,20,away,loss,100.0,GOLDEN STATE WARRIORS,138.0
GOLDEN STATE WARRIORS,240,51,83,10,17,26,32,7,33,33,12,5,10,22,home,win,138.0,TORONTO RAPTORS,100.0
SACRAMENTO KINGS,240,48,100,7,16,7,10,15,40,27,10,9,12,22,away,win,110.0,INDIANA PACERS,93.0
INDIANA PACERS,240,32,91,4,25,25,30,17,35,15,5,6,15,16,home,loss,93.0,SACRAMENTO KINGS,110.0
LOS ANGELES CLIPPERS,240,42,84,5,17,15,18,8,26,23,6,5,16,23,away,loss,104.0,LOS ANGELES LAKERS,112.0
LOS ANGELES LAKERS,240,39,78,6,18,28,39,11,30,19,9,8,14,18,home,win,112.0,LOS ANGELES CLIPPERS,104.0
PHILADELPHIA 76ERS,240,40,86,7,19,12,14,7,24,22,10,2,13,24,away,loss,99.0,MIAMI HEAT,111.0
MIAMI HEAT,240,41,83,7,20,22,28,15,34,22,11,6,15,17,home,win,111.0,PHILADELPHIA 76ERS,99.0
MILWAUKEE BUCKS,240,39,77,9,18,15,19,7,35,21,6,7,12,19,away,win,102.0,NEW YORK KNICKS,96.0
NEW YORK KNICKS,240,36,90,4,19,20,23,15,25,13,4,3,10,19,home,loss,96.0,MILWAUKEE BUCKS,102.0
MINNESOTA TIMBERWOLVES,240,40,84,6,10,17,20,12,28,19,8,5,19,21,away,loss,103.0,OKLAHOMA CITY THUNDER,111.0
OKLAHOMA CITY THUNDER,240,44,84,4,13,19,28,11,29,24,16,7,16,21,home,win,111.0,MINNESOTA TIMBERWOLVES,103.0
NEW JERSEY NETS,240,36,78,9,19,4,6,9,26,29,4,1,14,21,away,loss,85.0,ORLANDO MAGIC,95.0
ORLANDO MAGIC,240,37,73,11,27,10,23,6,28,24,9,7,11,7,home,win,95.0,NEW JERSEY NETS,85.0
NEW ORLEANS HORNETS,240,43,86,7,15,13,18,12,24,14,7,4,11,25,away,win,106.0,PHOENIX SUNS,100.0
PHOENIX SUNS,240,35,71,11,19,19,25,9,28,24,3,9,17,25,home,loss,100.0,NEW ORLEANS HORNETS,106.0
SAN ANTONIO SPURS,240,39,76,11,23,7,10,8,30,19,8,2,19,17,away,loss,96.0,PORTLAND TRAIL BLAZERS,98.0
PORTLAND TRAIL BLAZERS,240,40,86,7,26,11,14,12,27,14,11,1,14,10,home,win,98.0,SAN ANTONIO SPURS,96.0
