team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
WASHINGTON WIZARDS,240,31,80,6,22,15,20,18,18,12,10,5,16,20,away,loss,83.0,BOSTON CELTICS,114.0
BOSTON CELTICS,240,50,76,8,13,6,13,11,29,32,7,2,14,17,home,win,114.0,WASHINGTON WIZARDS,83.0
LOS ANGELES LAKERS,240,37,83,7,16,22,24,13,42,21,4,2,12,18,away,win,103.0,DETROIT PISTONS,90.0
DETROIT PISTONS,240,35,89,4,16,16,21,11,30,18,5,5,5,20,home,loss,90.0,LOS ANGELES LAKERS,103.0
PHOENIX SUNS,240,32,72,5,19,27,37,6,26,19,4,4,17,22,away,loss,96.0,MIAMI HEAT,123.0
MIAMI HEAT,240,47,86,7,19,22,25,9,33,29,9,3,11,27,home,win,123.0,PHOENIX SUNS,96.0
LOS ANGELES CLIPPERS,240,42,87,8,23,19,25,15,28,24,8,2,16,22,away,loss,111.0,MINNESOTA TIMBERWOLVES,113.0
MINNESOTA TIMBERWOLVES,240,39,73,10,19,25,28,5,28,26,9,9,14,21,home,win,113.0,LOS ANGELES CLIPPERS,111.0
DALLAS MAVERICKS,240,35,69,7,18,20,23,4,31,27,4,6,15,22,away,loss,97.0,NEW ORLEANS HORNETS,99.0
NEW ORLEANS HORNETS,240,40,82,8,14,11,16,7,24,23,8,4,9,22,home,win,99.0,DALLAS MAVERICKS,97.0
HOUSTON ROCKETS,240,36,77,5,15,22,31,12,28,18,6,3,17,24,away,loss,99.0,OKLAHOMA CITY THUNDER,116.0
OKLAHOMA CITY THUNDER,240,43,86,5,12,25,29,13,30,26,9,7,8,21,home,win,116.0,HOUSTON ROCKETS,99.0
TORONTO RAPTORS,240,34,73,2,12,24,29,6,38,20,4,5,13,21,away,win,94.0,PHILADELPHIA 76ERS,86.0
PHILADELPHIA 76ERS,240,32,87,1,8,21,28,16,32,15,9,3,13,24,home,loss,86.0,TORONTO RAPTORS,94.0
NEW YORK KNICKS,240,37,71,6,15,33,39,10,27,14,7,5,18,17,away,win,113.0,SACRAMENTO KINGS,106.0
SACRAMENTO KINGS,240,40,89,4,15,22,26,17,22,15,6,5,14,27,home,loss,106.0,NEW YORK KNICKS,113.0
CHICAGO BULLS,240,39,92,6,17,10,14,12,30,17,8,3,11,21,away,loss,94.0,SAN ANTONIO SPURS,103.0
SAN ANTONIO SPURS,240,41,85,6,13,15,22,12,38,24,7,4,13,11,home,win,103.0,CHICAGO BULLS,94.0
NEW JERSEY NETS,240,32,85,4,21,20,25,16,41,11,3,7,14,30,away,loss,88.0,UTAH JAZZ,98.0
UTAH JAZZ,240,33,82,1,12,31,37,9,35,19,8,8,5,22,home,win,98.0,NEW JERSEY NETS,88.0
