team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
BOSTON CELTICS,240,34,72,3,12,16,21,6,32,24,8,1,19,24,away,loss,87.0,CLEVELAND CAVALIERS,95.0
CLEVELAND CAVALIERS,240,36,81,6,20,17,21,8,29,24,5,4,14,20,home,win,95.0,BOSTON CELTICS,87.0
CHARLOTTE BOBCATS,240,29,73,5,13,23,24,8,28,22,8,3,20,15,away,loss,86.0,DALLAS MAVERICKS,101.0
DALLAS MAVERICKS,240,41,75,4,15,15,18,7,34,29,12,5,16,18,home,win,101.0,CHARLOTTE BOBCATS,86.0
UTAH JAZZ,240,27,70,3,13,31,43,11,33,21,7,4,22,30,away,loss,88.0,DENVER NUGGETS,110.0
DENVER NUGGETS,240,35,80,6,20,34,41,12,34,23,9,2,15,31,home,win,110.0,UTAH JAZZ,88.0
HOUSTON ROCKETS,240,41,87,4,16,42,52,15,24,24,9,2,9,20,away,loss,128.0,GOLDEN STATE WARRIORS,132.0
GOLDEN STATE WARRIORS,240,51,92,8,20,22,26,14,31,25,5,7,12,30,home,win,132.0,HOUSTON ROCKETS,128.0
PORTLAND TRAIL BLAZERS,240,36,88,8,20,18,23,21,30,17,9,6,12,23,away,win,98.0,LOS ANGELES CLIPPERS,88.0
LOS ANGELES CLIPPERS,240,32,79,5,18,19,30,14,27,19,8,8,15,20,home,loss,88.0,PORTLAND TRAIL BLAZERS,98.0
ATLANTA HAWKS,240,42,80,8,16,27,31,9,35,20,7,9,15,20,away,win,119.0,MEMPHIS GRIZZLIES,104.0
MEMPHIS GRIZZLIES,240,40,86,4,9,20,25,9,30,13,7,4,14,26,home,loss,104.0,ATLANTA HAWKS,119.0
SACRAMENTO KINGS,240,39,85,4,11,35,47,14,31,25,8,4,13,24,away,win,117.0,MINNESOTA TIMBERWOLVES,116.0
MINNESOTA TIMBERWOLVES,240,43,91,8,18,22,28,11,35,22,5,8,13,32,home,loss,116.0,SACRAMENTO KINGS,117.0
DETROIT PISTONS,240,37,83,8,19,16,30,10,27,21,7,3,6,19,away,loss,98.0,NEW JERSEY NETS,101.0
NEW JERSEY NETS,240,39,80,6,14,17,24,9,35,17,4,4,11,23,home,win,101.0,DETROIT PISTONS,98.0
MILWAUKEE BUCKS,240,33,77,8,23,17,28,8,37,14,4,2,12,27,away,loss,91.0,NEW ORLEANS HORNETS,95.0
NEW ORLEANS HORNETS,240,34,79,4,17,23,29,6,38,23,4,0,9,26,home,win,95.0,MILWAUKEE BUCKS,91.0
CHICAGO BULLS,240,40,93,2,14,13,22,15,36,21,6,6,14,28,away,loss,95.0,OKLAHOMA CITY THUNDER,106.0
OKLAHOMA CITY THUNDER,240,32,78,4,18,38,47,9,35,17,11,10,12,15,home,win,106.0,CHICAGO BULLS,95.0
MIAMI HEAT,240,33,69,8,16,23,31,5,32,15,8,6,16,18,away,win,97.0,PHILADELPHIA 76ERS,87.0
PHILADELPHIA 76ERS,240,36,83,7,18,8,11,10,28,24,10,4,16,22,home,loss,87.0,MIAMI HEAT,97.0
INDIANA PACERS,240,41,77,8,21,19,28,9,27,20,9,6,23,26,away,loss,109.0,SAN ANTONIO SPURS,122.0
SAN ANTONIO SPURS,240,42,83,9,20,29,36,9,26,29,15,5,14,21,home,win,122.0,INDIANA PACERS,109.0
NEW YORK KNICKS,240,38,88,7,24,15,17,13,36,12,4,10,15,23,away,win,98.0,TORONTO RAPTORS,93.0
TORONTO RAPTORS,240,36,94,3,10,18,24,12,33,20,6,5,11,20,home,loss,93.0,NEW YORK KNICKS,98.0
