team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
BOSTON CELTICS,240,36,84,6,19,13,20,14,28,23,7,8,17,21,away,loss,91.0,CHICAGO BULLS,102.0
CHICAGO BULLS,240,40,83,7,17,15,22,11,33,32,8,4,13,18,home,win,102.0,BOSTON CELTICS,91.0
NEW YORK KNICKS,240,30,77,3,14,16,24,6,24,21,10,5,18,21,away,loss,79.0,CLEVELAND CAVALIERS,104.0
CLEVELAND CAVALIERS,240,40,76,6,13,18,25,14,32,25,13,10,22,22,home,win,104.0,NEW YORK KNICKS,79.0
INDIANA PACERS,240,32,76,4,18,33,42,11,23,20,2,2,13,28,away,loss,101.0,DALLAS MAVERICKS,121.0
DALLAS MAVERICKS,240,40,73,4,9,37,40,8,32,19,4,4,13,31,home,win,121.0,INDIANA PACERS,101.0
PHOENIX SUNS,240,42,86,12,26,12,18,11,35,26,7,4,15,19,away,win,108.0,LOS ANGELES CLIPPERS,91.0
LOS ANGELES CLIPPERS,240,37,92,1,9,16,20,15,31,25,10,8,15,17,home,loss,91.0,PHOENIX SUNS,108.0
UTAH JAZZ,240,33,83,3,12,17,17,12,30,20,10,3,11,30,away,loss,86.0,MILWAUKEE BUCKS,89.0
MILWAUKEE BUCKS,240,28,68,6,9,27,34,11,34,18,4,4,15,18,home,win,89.0,UTAH JAZZ,86.0
SACRAMENTO KINGS,265,42,95,5,18,28,32,17,35,27,7,4,13,28,away,loss,117.0,NEW ORLEANS HORNETS,121.0
NEW ORLEANS HORNETS,265,42,93,13,26,24,29,13,33,29,7,1,10,28,home,win,121.0,SACRAMENTO KINGS,117.0
NEW JERSEY NETS,240,35,87,5,16,26,33,16,30,20,6,0,5,30,away,loss,101.0,ORLANDO MAGIC,104.0
ORLANDO MAGIC,240,37,78,6,15,24,34,10,30,21,1,6,9,21,home,win,104.0,NEW JERSEY NETS,101.0
DENVER NUGGETS,240,34,76,1,8,21,23,10,29,17,9,3,14,25,away,loss,90.0,SAN ANTONIO SPURS,99.0
SAN ANTONIO SPURS,240,36,72,4,9,23,32,8,25,20,6,9,13,21,home,win,99.0,DENVER NUGGETS,90.0
MINNESOTA TIMBERWOLVES,240,42,88,6,18,24,27,14,26,23,2,5,9,26,away,loss,114.0,WASHINGTON WIZARDS,117.0
WASHINGTON WIZARDS,240,40,88,8,21,29,36,18,29,17,4,0,10,21,home,win,117.0,MINNESOTA TIMBERWOLVES,114.0
