team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
TORONTO RAPTORS,240,34,69,7,14,34,44,11,25,22,7,1,8,24,away,win,109.0,ATLANTA HAWKS,104.0
ATLANTA HAWKS,240,41,77,5,10,17,19,8,30,25,4,6,11,28,home,loss,104.0,TORONTO RAPTORS,109.0
MIAMI HEAT,240,37,84,5,15,13,25,17,29,19,4,8,12,18,away,loss,92.0,CHARLOTTE BOBCATS,94.0
CHARLOTTE BOBCATS,240,38,83,4,9,14,19,12,28,28,7,5,9,21,home,win,94.0,MIAMI HEAT,92.0
INDIANA PACERS,240,33,80,9,28,21,28,7,33,15,9,4,12,24,away,loss,96.0,CHICAGO BULLS,100.0
CHICAGO BULLS,240,32,80,1,13,35,42,13,35,19,7,4,14,24,home,win,100.0,INDIANA PACERS,96.0
CLEVELAND CAVALIERS,240,32,76,3,5,19,24,11,26,19,6,9,13,21,away,loss,86.0,DALLAS MAVERICKS,117.0
DALLAS MAVERICKS,240,44,80,14,18,15,20,9,34,26,7,12,12,20,home,win,117.0,CLEVELAND CAVALIERS,86.0
SACRAMENTO KINGS,240,34,80,6,16,25,33,10,24,24,10,3,14,24,away,loss,99.0,DENVER NUGGETS,113.0
DENVER NUGGETS,240,45,83,6,13,17,29,15,34,31,12,4,15,25,home,win,113.0,SACRAMENTO KINGS,99.0
BOSTON CELTICS,265,41,89,5,19,12,16,11,32,24,8,3,12,28,away,loss,99.0,DETROIT PISTONS,105.0
DETROIT PISTONS,265,36,84,4,18,29,37,12,35,17,5,8,10,17,home,win,105.0,BOSTON CELTICS,99.0
NEW ORLEANS HORNETS,240,36,76,8,16,16,27,14,28,21,9,3,15,30,away,win,96.0,MEMPHIS GRIZZLIES,85.0
MEMPHIS GRIZZLIES,240,27,68,2,17,29,36,12,27,9,9,8,16,21,home,loss,85.0,NEW ORLEANS HORNETS,96.0
MINNESOTA TIMBERWOLVES,240,38,81,3,6,17,23,20,33,24,7,8,16,14,away,win,96.0,NEW JERSEY NETS,75.0
NEW JERSEY NETS,240,31,87,1,15,12,12,14,22,23,11,4,10,18,home,loss,75.0,MINNESOTA TIMBERWOLVES,96.0
PHOENIX SUNS,240,42,79,10,27,24,30,10,28,25,10,1,20,29,away,win,118.0,ORLANDO MAGIC,116.0
ORLANDO MAGIC,240,43,89,3,10,27,36,18,25,17,8,1,17,23,home,loss,116.0,PHOENIX SUNS,118.0
NEW YORK KNICKS,240,36,80,5,17,19,23,10,30,18,9,3,13,24,away,loss,96.0,PORTLAND TRAIL BLAZERS,103.0
PORTLAND TRAIL BLAZERS,240,39,75,4,9,21,34,13,32,25,6,6,13,23,home,win,103.0,NEW YORK KNICKS,96.0
MILWAUKEE BUCKS,240,32,73,5,11,20,22,9,25,13,8,3,14,29,away,loss,89.0,UTAH JAZZ,94.0
UTAH JAZZ,240,33,70,5,12,23,32,11,27,20,7,3,15,25,home,win,94.0,MILWAUKEE BUCKS,89.0
