team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHOENIX SUNS,240,40,91,7,27,18,23,13,30,25,10,6,8,13,away,win,105.0,ATLANTA HAWKS,94.0
ATLANTA HAWKS,240,39,83,3,12,13,20,14,35,19,5,3,18,18,home,loss,94.0,PHOENIX SUNS,105.0
DETROIT PISTONS,240,30,81,3,10,13,21,17,29,15,6,4,14,17,away,loss,76.0,CLEVELAND CAVALIERS,91.0
CLEVELAND CAVALIERS,240,37,76,2,7,15,24,7,32,24,9,7,9,18,home,win,91.0,DETROIT PISTONS,76.0
WASHINGTON WIZARDS,240,31,78,6,19,30,46,14,26,15,8,6,20,27,away,loss,98.0,DENVER NUGGETS,127.0
DENVER NUGGETS,240,50,90,8,18,19,34,13,35,37,15,6,16,32,home,win,127.0,WASHINGTON WIZARDS,98.0
MIAMI HEAT,240,28,70,4,13,22,33,11,35,13,3,6,18,26,away,loss,82.0,HOUSTON ROCKETS,84.0
HOUSTON ROCKETS,240,28,79,5,21,23,32,15,30,17,9,4,9,28,home,win,84.0,MIAMI HEAT,82.0
INDIANA PACERS,240,26,69,6,21,33,36,15,27,12,5,2,15,33,away,loss,91.0,NEW JERSEY NETS,98.0
NEW JERSEY NETS,240,35,69,4,11,24,32,7,23,24,2,2,11,26,home,win,98.0,INDIANA PACERS,91.0
PORTLAND TRAIL BLAZERS,240,37,79,3,7,16,22,13,37,20,0,14,21,25,away,loss,93.0,SACRAMENTO KINGS,112.0
SACRAMENTO KINGS,240,41,92,4,16,26,32,14,25,28,14,2,4,14,home,win,112.0,PORTLAND TRAIL BLAZERS,93.0
MILWAUKEE BUCKS,240,32,78,2,14,18,22,14,32,14,4,3,12,18,away,loss,84.0,SEATTLE SUPERSONICS,92.0
SEATTLE SUPERSONICS,240,34,84,10,22,14,16,11,25,24,9,4,8,22,home,win,92.0,MILWAUKEE BUCKS,84.0
LOS ANGELES LAKERS,240,38,76,13,25,18,27,11,16,22,12,2,12,27,away,loss,107.0,UTAH JAZZ,115.0
UTAH JAZZ,240,42,71,7,15,24,27,12,24,27,7,5,16,23,home,win,115.0,LOS ANGELES LAKERS,107.0
