team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW ORLEANS PELICANS,290,52,106,9,24,25,39,14,45,23,10,10,15,18,away,win,138.0,BROOKLYN NETS,128.0
BROOKLYN NETS,290,43,114,21,59,21,22,18,42,30,10,3,15,30,home,loss,128.0,NEW ORLEANS PELICANS,138.0
WASHINGTON WIZARDS,240,38,82,13,38,12,14,6,35,31,8,3,13,17,away,win,101.0,CHICAGO BULLS,90.0
CHICAGO BULLS,240,34,80,9,32,13,16,9,36,23,11,2,14,16,home,loss,90.0,WASHINGTON WIZARDS,101.0
LOS ANGELES LAKERS,240,46,84,16,34,15,22,9,28,29,7,0,17,25,away,loss,123.0,DALLAS MAVERICKS,130.0
DALLAS MAVERICKS,240,48,89,12,27,22,27,10,30,32,8,3,9,21,home,win,130.0,LOS ANGELES LAKERS,123.0
SAN ANTONIO SPURS,240,43,94,5,27,14,19,11,23,30,8,5,10,13,away,loss,105.0,GOLDEN STATE WARRIORS,122.0
GOLDEN STATE WARRIORS,240,48,85,12,27,14,15,11,33,35,5,6,16,18,home,win,122.0,SAN ANTONIO SPURS,105.0
MILWAUKEE BUCKS,240,43,82,9,25,16,20,8,33,28,7,4,12,16,away,win,111.0,ORLANDO MAGIC,104.0
ORLANDO MAGIC,240,37,83,8,30,22,26,10,31,23,7,3,12,14,home,loss,104.0,MILWAUKEE BUCKS,111.0
LOS ANGELES CLIPPERS,240,38,88,8,32,14,23,11,42,20,7,5,16,16,away,loss,98.0,PHILADELPHIA 76ERS,112.0
PHILADELPHIA 76ERS,240,43,90,13,33,13,17,6,39,32,12,8,12,18,home,win,112.0,LOS ANGELES CLIPPERS,98.0
DENVER NUGGETS,240,45,88,13,29,20,22,6,31,20,10,5,13,23,away,win,123.0,PHOENIX SUNS,113.0
PHOENIX SUNS,240,46,84,7,19,14,25,8,28,24,7,9,15,24,home,loss,113.0,DENVER NUGGETS,123.0
