team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
SACRAMENTO KINGS,240,31,88,6,28,12,20,11,18,18,12,2,12,19,away,loss,80.0,ATLANTA HAWKS,126.0
ATLANTA HAWKS,240,50,79,16,32,10,16,9,44,40,9,6,18,23,home,win,126.0,SACRAMENTO KINGS,80.0
CLEVELAND CAVALIERS,240,42,95,13,38,18,20,16,35,25,9,4,13,24,away,win,115.0,CHARLOTTE HORNETS,107.0
CHARLOTTE HORNETS,240,41,86,6,26,19,28,8,33,21,7,5,13,19,home,loss,107.0,CLEVELAND CAVALIERS,115.0
PHILADELPHIA 76ERS,240,42,86,7,32,24,30,8,44,27,7,15,16,19,away,win,115.0,LOS ANGELES LAKERS,109.0
LOS ANGELES LAKERS,240,42,109,3,27,22,27,22,35,18,7,6,9,23,home,loss,109.0,PHILADELPHIA 76ERS,115.0
INDIANA PACERS,240,43,85,12,24,18,20,5,31,29,6,6,12,17,away,win,116.0,MEMPHIS GRIZZLIES,113.0
MEMPHIS GRIZZLIES,240,44,86,8,32,17,22,11,32,29,5,10,14,19,home,loss,113.0,INDIANA PACERS,116.0
WASHINGTON WIZARDS,240,32,78,9,19,29,31,11,29,9,8,2,12,19,away,win,102.0,MIAMI HEAT,93.0
MIAMI HEAT,240,32,78,13,30,16,19,12,30,15,3,3,17,20,home,loss,93.0,WASHINGTON WIZARDS,102.0
DETROIT PISTONS,240,30,85,15,37,20,23,17,28,23,7,3,16,20,away,loss,95.0,MILWAUKEE BUCKS,99.0
MILWAUKEE BUCKS,240,38,78,8,22,15,20,11,32,24,10,16,15,19,home,win,99.0,DETROIT PISTONS,95.0
SAN ANTONIO SPURS,240,33,79,7,24,13,15,13,32,20,4,4,16,18,away,loss,86.0,MINNESOTA TIMBERWOLVES,98.0
MINNESOTA TIMBERWOLVES,240,39,87,9,18,11,16,11,30,27,9,4,6,16,home,win,98.0,SAN ANTONIO SPURS,86.0
TORONTO RAPTORS,240,45,76,16,34,19,20,6,31,27,8,6,21,20,away,win,125.0,NEW ORLEANS PELICANS,116.0
NEW ORLEANS PELICANS,240,46,91,10,27,14,14,10,22,31,13,3,14,21,home,loss,116.0,TORONTO RAPTORS,125.0
UTAH JAZZ,240,34,79,17,35,16,17,9,28,19,5,10,13,23,away,loss,101.0,NEW YORK KNICKS,106.0
NEW YORK KNICKS,240,38,81,9,21,21,25,12,33,18,4,5,11,19,home,win,106.0,UTAH JAZZ,101.0
CHICAGO BULLS,240,26,75,11,29,16,20,6,32,16,7,2,13,27,away,loss,79.0,OKLAHOMA CITY THUNDER,92.0
OKLAHOMA CITY THUNDER,240,26,72,8,30,32,37,11,37,15,7,2,13,19,home,win,92.0,CHICAGO BULLS,79.0
ORLANDO MAGIC,240,37,79,11,29,9,9,7,34,19,6,4,15,16,away,loss,94.0,PORTLAND TRAIL BLAZERS,99.0
PORTLAND TRAIL BLAZERS,240,38,87,14,27,9,13,10,31,21,7,2,12,10,home,win,99.0,ORLANDO MAGIC,94.0
