team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MINNESOTA TIMBERWOLVES,240,37,90,6,27,22,26,10,28,13,8,6,10,21,away,loss,102.0,CHARLOTTE HORNETS,118.0
CHARLOTTE HORNETS,240,42,85,11,26,23,29,11,41,22,5,7,17,18,home,win,118.0,MINNESOTA TIMBERWOLVES,102.0
BOSTON CELTICS,265,38,84,13,36,21,26,5,48,24,8,4,17,24,away,win,110.0,DALLAS MAVERICKS,102.0
DALLAS MAVERICKS,265,39,96,7,33,17,20,8,37,18,7,3,11,22,home,loss,102.0,BOSTON CELTICS,110.0
CLEVELAND CAVALIERS,240,42,80,16,33,16,17,7,35,28,4,2,11,14,away,win,116.0,DETROIT PISTONS,88.0
DETROIT PISTONS,240,34,77,13,30,7,13,7,27,23,7,2,14,19,home,loss,88.0,CLEVELAND CAVALIERS,116.0
PORTLAND TRAIL BLAZERS,240,33,83,6,15,28,32,15,45,11,1,9,15,23,away,win,100.0,MEMPHIS GRIZZLIES,92.0
MEMPHIS GRIZZLIES,240,33,86,8,30,18,23,5,30,23,6,9,8,26,home,loss,92.0,PORTLAND TRAIL BLAZERS,100.0
WASHINGTON WIZARDS,240,39,74,9,24,12,17,8,38,23,4,1,16,18,away,win,99.0,MILWAUKEE BUCKS,88.0
MILWAUKEE BUCKS,240,35,79,4,22,14,19,6,27,17,10,7,9,19,home,loss,88.0,WASHINGTON WIZARDS,99.0
OKLAHOMA CITY THUNDER,240,38,89,11,35,20,26,9,31,22,14,2,14,25,away,loss,107.0,NEW ORLEANS PELICANS,114.0
NEW ORLEANS PELICANS,240,41,80,7,25,25,32,7,42,26,8,3,19,22,home,win,114.0,OKLAHOMA CITY THUNDER,107.0
LOS ANGELES CLIPPERS,240,30,80,10,32,15,21,10,26,20,12,3,21,23,away,loss,85.0,NEW YORK KNICKS,107.0
NEW YORK KNICKS,240,35,81,13,34,24,25,14,37,24,11,5,22,26,home,win,107.0,LOS ANGELES CLIPPERS,85.0
INDIANA PACERS,240,37,89,8,20,23,29,8,40,25,17,4,12,25,away,win,105.0,ORLANDO MAGIC,97.0
ORLANDO MAGIC,240,35,84,13,38,14,23,11,39,23,6,7,22,20,home,loss,97.0,INDIANA PACERS,105.0
UTAH JAZZ,240,30,85,9,28,17,19,7,27,18,16,4,14,19,away,loss,86.0,PHILADELPHIA 76ERS,107.0
PHILADELPHIA 76ERS,240,44,85,4,15,15,22,9,46,20,11,7,19,18,home,win,107.0,UTAH JAZZ,86.0
DENVER NUGGETS,240,42,86,15,32,15,20,14,35,18,6,3,13,13,away,win,114.0,SACRAMENTO KINGS,98.0
SACRAMENTO KINGS,240,41,86,8,20,8,9,5,29,18,11,6,12,19,home,loss,98.0,DENVER NUGGETS,114.0
ATLANTA HAWKS,240,37,85,8,30,3,8,9,29,21,7,7,15,15,away,loss,85.0,SAN ANTONIO SPURS,96.0
SAN ANTONIO SPURS,240,40,89,10,31,6,6,14,38,29,7,5,18,17,home,win,96.0,ATLANTA HAWKS,85.0
