team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CLEVELAND CAVALIERS,240,31,89,8,32,18,18,9,39,16,6,7,14,17,away,loss,88.0,BOSTON CELTICS,102.0
BOSTON CELTICS,240,41,92,12,36,8,11,9,43,27,9,2,15,20,home,win,102.0,CLEVELAND CAVALIERS,88.0
MINNESOTA TIMBERWOLVES,240,36,80,1,11,24,30,7,25,10,9,4,8,12,away,loss,97.0,BROOKLYN NETS,98.0
BROOKLYN NETS,240,37,72,14,30,10,11,4,34,22,3,3,19,23,home,win,98.0,MINNESOTA TIMBERWOLVES,97.0
TORONTO RAPTORS,240,45,92,15,38,19,19,7,42,23,9,5,11,20,away,win,124.0,CHICAGO BULLS,115.0
CHICAGO BULLS,240,43,93,13,33,16,19,9,34,29,5,2,13,20,home,loss,115.0,TORONTO RAPTORS,124.0
GOLDEN STATE WARRIORS,240,48,91,13,32,16,19,7,39,36,8,7,14,21,away,win,125.0,DALLAS MAVERICKS,122.0
DALLAS MAVERICKS,240,43,90,19,43,17,22,7,33,29,6,2,12,17,home,loss,122.0,GOLDEN STATE WARRIORS,125.0
PHOENIX SUNS,240,39,92,13,35,20,28,14,21,26,12,1,12,18,away,loss,111.0,DENVER NUGGETS,134.0
DENVER NUGGETS,240,51,82,12,27,20,22,8,40,35,8,9,20,16,home,win,134.0,PHOENIX SUNS,111.0
OKLAHOMA CITY THUNDER,240,56,93,14,30,7,9,7,37,36,12,5,9,17,away,win,133.0,LOS ANGELES LAKERS,96.0
LOS ANGELES LAKERS,240,38,92,11,33,9,15,16,29,24,5,4,17,10,home,loss,96.0,OKLAHOMA CITY THUNDER,133.0
DETROIT PISTONS,240,41,86,9,24,13,16,5,30,21,4,2,9,14,away,loss,104.0,MIAMI HEAT,111.0
MIAMI HEAT,240,43,84,17,34,8,11,7,34,29,6,3,12,16,home,win,111.0,DETROIT PISTONS,104.0
INDIANA PACERS,240,41,84,3,15,16,19,8,22,24,7,2,14,20,away,loss,101.0,MILWAUKEE BUCKS,122.0
MILWAUKEE BUCKS,240,44,75,9,17,25,28,6,28,33,8,5,16,23,home,win,122.0,INDIANA PACERS,101.0
HOUSTON ROCKETS,240,42,89,15,34,17,21,9,42,25,6,3,15,19,away,win,116.0,ORLANDO MAGIC,98.0
ORLANDO MAGIC,240,35,91,6,31,22,25,9,39,16,7,3,12,19,home,loss,98.0,HOUSTON ROCKETS,116.0
SAN ANTONIO SPURS,240,39,87,8,25,20,23,12,31,15,4,4,15,25,away,loss,106.0,PHILADELPHIA 76ERS,112.0
PHILADELPHIA 76ERS,240,36,80,7,22,33,43,13,32,23,10,5,13,21,home,win,112.0,SAN ANTONIO SPURS,106.0
NEW ORLEANS PELICANS,240,41,82,14,30,12,12,7,35,23,8,2,20,18,away,win,108.0,UTAH JAZZ,98.0
UTAH JAZZ,240,38,84,7,32,15,17,6,30,23,12,1,14,21,home,loss,98.0,NEW ORLEANS PELICANS,108.0
NEW YORK KNICKS,240,41,86,7,19,14,18,8,28,19,7,5,14,20,away,loss,103.0,WASHINGTON WIZARDS,121.0
WASHINGTON WIZARDS,240,48,81,9,23,16,26,6,36,27,9,5,12,21,home,win,121.0,NEW YORK KNICKS,103.0
