team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MEMPHIS GRIZZLIES,240,34,79,4,22,10,13,9,28,23,7,5,25,24,away,loss,82.0,ATLANTA HAWKS,108.0
ATLANTA HAWKS,240,42,83,8,25,16,21,8,28,29,13,5,13,16,home,win,108.0,MEMPHIS GRIZZLIES,82.0
HOUSTON ROCKETS,240,45,81,16,33,17,21,8,32,16,7,7,11,14,away,win,123.0,BROOKLYN NETS,113.0
BROOKLYN NETS,240,41,85,16,35,15,17,10,27,24,8,2,11,17,home,loss,113.0,HOUSTON ROCKETS,123.0
OKLAHOMA CITY THUNDER,240,44,93,12,31,25,33,10,30,17,14,3,12,28,away,win,125.0,GOLDEN STATE WARRIORS,105.0
GOLDEN STATE WARRIORS,240,37,76,8,28,23,31,10,35,27,7,8,25,24,home,loss,105.0,OKLAHOMA CITY THUNDER,125.0
PHOENIX SUNS,240,36,94,8,29,13,23,16,32,24,4,4,11,18,away,loss,93.0,LOS ANGELES LAKERS,112.0
LOS ANGELES LAKERS,240,39,83,11,26,23,26,12,44,19,7,7,14,21,home,win,112.0,PHOENIX SUNS,93.0
MILWAUKEE BUCKS,240,37,82,8,26,21,27,8,35,23,11,6,14,17,away,win,103.0,NEW YORK KNICKS,89.0
NEW YORK KNICKS,240,37,89,5,23,10,15,11,36,20,5,6,17,19,home,loss,89.0,MILWAUKEE BUCKS,103.0
CLEVELAND CAVALIERS,240,36,84,12,37,14,20,9,27,19,4,4,14,24,away,loss,98.0,ORLANDO MAGIC,116.0
ORLANDO MAGIC,240,46,88,6,22,18,27,12,38,27,7,8,12,16,home,win,116.0,CLEVELAND CAVALIERS,98.0
WASHINGTON WIZARDS,240,41,93,7,27,13,18,16,23,23,14,2,11,18,away,loss,102.0,PHILADELPHIA 76ERS,115.0
PHILADELPHIA 76ERS,240,45,82,14,28,11,14,12,33,27,9,4,17,14,home,win,115.0,WASHINGTON WIZARDS,102.0
BOSTON CELTICS,240,33,83,10,23,15,20,9,29,21,3,3,17,19,away,loss,91.0,TORONTO RAPTORS,111.0
TORONTO RAPTORS,240,40,80,17,36,14,17,5,35,29,10,4,15,18,home,win,111.0,BOSTON CELTICS,91.0
