team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MINNESOTA TIMBERWOLVES,265,54,93,19,33,11,12,4,31,33,7,4,11,19,away,loss,138.0,CLEVELAND CAVALIERS,140.0
CLEVELAND CAVALIERS,265,52,88,21,41,15,23,7,34,33,5,1,15,21,home,win,140.0,MINNESOTA TIMBERWOLVES,138.0
BROOKLYN NETS,240,39,90,17,51,11,12,8,42,33,4,6,19,20,away,loss,106.0,DETROIT PISTONS,115.0
DETROIT PISTONS,240,44,92,9,24,18,25,8,38,20,10,3,7,12,home,win,115.0,BROOKLYN NETS,106.0
UTAH JAZZ,240,29,69,6,22,28,33,9,34,14,6,4,19,16,away,win,92.0,MEMPHIS GRIZZLIES,88.0
MEMPHIS GRIZZLIES,240,34,81,8,23,12,16,9,27,18,12,5,15,26,home,loss,88.0,UTAH JAZZ,92.0
HOUSTON ROCKETS,240,38,74,12,31,21,26,4,31,16,8,6,9,16,away,win,109.0,MIAMI HEAT,101.0
MIAMI HEAT,240,39,88,13,32,10,12,15,26,23,3,3,13,17,home,loss,101.0,HOUSTON ROCKETS,109.0
SAN ANTONIO SPURS,240,46,93,16,32,21,27,14,48,26,6,6,12,17,away,win,129.0,PHOENIX SUNS,81.0
PHOENIX SUNS,240,33,97,3,32,12,18,11,33,15,8,4,11,23,home,loss,81.0,SAN ANTONIO SPURS,129.0
