team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
LOS ANGELES CLIPPERS,240,44,88,11,29,30,33,7,36,26,5,5,7,21,away,win,129.0,BOSTON CELTICS,119.0
BOSTON CELTICS,240,42,97,15,31,20,21,11,35,24,4,7,8,31,home,loss,119.0,LOS ANGELES CLIPPERS,129.0
INDIANA PACERS,240,39,90,6,15,24,28,15,37,20,10,7,8,20,away,win,108.0,BROOKLYN NETS,103.0
BROOKLYN NETS,240,35,83,13,35,20,27,9,35,24,4,2,13,20,home,loss,103.0,INDIANA PACERS,108.0
TORONTO RAPTORS,240,48,92,14,38,12,15,5,45,38,5,8,7,22,away,win,122.0,CHICAGO BULLS,98.0
CHICAGO BULLS,240,39,91,4,24,16,20,4,38,17,5,6,6,16,home,loss,98.0,TORONTO RAPTORS,122.0
ATLANTA HAWKS,240,38,89,6,33,16,19,8,35,25,9,4,11,21,away,loss,98.0,DETROIT PISTONS,104.0
DETROIT PISTONS,240,35,83,13,33,21,25,10,37,26,3,5,16,18,home,win,104.0,ATLANTA HAWKS,98.0
SACRAMENTO KINGS,240,38,87,10,32,5,8,9,39,26,8,5,17,20,away,loss,91.0,HOUSTON ROCKETS,100.0
HOUSTON ROCKETS,240,33,83,14,49,20,22,7,41,19,10,5,13,14,home,win,100.0,SACRAMENTO KINGS,91.0
OKLAHOMA CITY THUNDER,240,40,81,17,37,24,35,8,30,26,7,6,9,19,away,win,121.0,MEMPHIS GRIZZLIES,114.0
MEMPHIS GRIZZLIES,240,44,86,14,27,12,15,6,35,29,6,2,12,25,home,loss,114.0,OKLAHOMA CITY THUNDER,121.0
LOS ANGELES LAKERS,240,46,90,10,22,15,18,7,30,26,5,3,20,21,away,loss,117.0,NEW ORLEANS PELICANS,139.0
NEW ORLEANS PELICANS,240,53,99,14,32,19,21,12,36,35,13,7,11,20,home,win,139.0,LOS ANGELES LAKERS,117.0
WASHINGTON WIZARDS,240,48,88,7,22,15,19,6,39,31,7,9,11,16,away,win,118.0,NEW YORK KNICKS,113.0
NEW YORK KNICKS,240,45,97,9,19,14,18,11,31,21,7,1,10,17,home,loss,113.0,WASHINGTON WIZARDS,118.0
CHARLOTTE HORNETS,240,38,88,13,30,15,19,8,37,26,14,4,12,15,away,win,104.0,ORLANDO MAGIC,102.0
ORLANDO MAGIC,240,36,86,15,37,15,17,9,39,21,7,0,20,17,home,loss,102.0,CHARLOTTE HORNETS,104.0
MIAMI HEAT,240,35,77,11,27,21,29,3,26,23,9,5,10,21,away,loss,102.0,PHILADELPHIA 76ERS,104.0
PHILADELPHIA 76ERS,240,39,92,9,35,17,25,23,37,25,6,2,17,23,home,win,104.0,MIAMI HEAT,102.0
GOLDEN STATE WARRIORS,240,43,90,13,37,18,19,8,33,24,8,7,16,24,away,loss,117.0,PORTLAND TRAIL BLAZERS,123.0
PORTLAND TRAIL BLAZERS,240,45,93,12,33,21,24,13,36,20,9,0,13,18,home,win,123.0,GOLDEN STATE WARRIORS,117.0
PHOENIX SUNS,240,34,79,12,29,17,24,5,36,19,5,6,12,25,away,loss,97.0,UTAH JAZZ,107.0
UTAH JAZZ,240,39,92,10,34,19,22,14,40,22,6,3,8,17,home,win,107.0,PHOENIX SUNS,97.0
