team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MEMPHIS GRIZZLIES,240,32,84,7,26,25,31,16,32,20,8,7,19,22,away,loss,96.0,BOSTON CELTICS,116.0
BOSTON CELTICS,240,41,87,15,32,19,24,7,31,26,9,7,13,27,home,win,116.0,MEMPHIS GRIZZLIES,96.0
NEW ORLEANS PELICANS,240,40,85,10,33,23,28,6,37,22,2,3,11,23,away,loss,113.0,CHARLOTTE HORNETS,122.0
CHARLOTTE HORNETS,240,38,82,15,35,31,38,4,39,21,6,3,5,18,home,win,122.0,NEW ORLEANS PELICANS,113.0
DETROIT PISTONS,240,38,85,9,27,17,30,15,36,19,7,3,11,14,away,win,102.0,DALLAS MAVERICKS,96.0
DALLAS MAVERICKS,240,39,86,9,30,9,11,7,33,25,6,2,8,19,home,loss,96.0,DETROIT PISTONS,102.0
UTAH JAZZ,240,32,79,8,20,22,31,14,28,21,9,4,18,16,away,loss,94.0,GOLDEN STATE WARRIORS,115.0
GOLDEN STATE WARRIORS,240,48,84,13,30,6,10,9,30,36,10,7,15,23,home,win,115.0,UTAH JAZZ,94.0
MIAMI HEAT,240,42,80,6,15,18,19,10,29,23,6,8,15,24,away,loss,108.0,MILWAUKEE BUCKS,114.0
MILWAUKEE BUCKS,240,42,80,4,8,26,37,12,22,27,7,0,13,19,home,win,114.0,MIAMI HEAT,108.0
LOS ANGELES CLIPPERS,240,41,81,12,34,14,23,2,27,29,11,4,10,17,away,loss,108.0,OKLAHOMA CITY THUNDER,120.0
OKLAHOMA CITY THUNDER,240,48,91,9,24,15,18,10,42,33,6,2,16,20,home,win,120.0,LOS ANGELES CLIPPERS,108.0
HOUSTON ROCKETS,240,38,86,11,33,31,41,17,28,22,14,5,13,24,away,win,118.0,PHILADELPHIA 76ERS,104.0
PHILADELPHIA 76ERS,240,35,86,12,33,22,32,16,26,23,8,5,18,28,home,loss,104.0,HOUSTON ROCKETS,118.0
NEW YORK KNICKS,240,46,82,16,24,20,24,7,36,31,8,9,10,18,away,win,128.0,PHOENIX SUNS,97.0
PHOENIX SUNS,240,39,89,9,29,10,15,10,28,16,6,0,11,21,home,loss,97.0,NEW YORK KNICKS,128.0
CLEVELAND CAVALIERS,240,39,90,13,44,29,35,15,36,17,5,1,13,21,away,win,120.0,SACRAMENTO KINGS,111.0
SACRAMENTO KINGS,240,40,84,8,22,23,32,5,33,20,8,2,9,27,home,loss,111.0,CLEVELAND CAVALIERS,120.0
