team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
WASHINGTON WIZARDS,240,27,84,5,18,19,22,13,33,16,7,4,22,19,away,loss,78.0,BOSTON CELTICS,111.0
BOSTON CELTICS,240,42,97,12,33,15,19,19,39,28,11,7,15,15,home,win,111.0,WASHINGTON WIZARDS,78.0
CLEVELAND CAVALIERS,240,34,81,8,25,19,25,12,38,17,3,2,16,22,away,win,95.0,CHARLOTTE HORNETS,90.0
CHARLOTTE HORNETS,240,33,80,5,25,19,25,7,31,20,7,7,11,25,home,loss,90.0,CLEVELAND CAVALIERS,95.0
SAN ANTONIO SPURS,240,36,75,8,22,11,14,5,37,22,11,7,18,17,away,win,91.0,DENVER NUGGETS,80.0
DENVER NUGGETS,240,31,77,7,20,11,13,8,29,17,8,2,18,19,home,loss,80.0,SAN ANTONIO SPURS,91.0
PHILADELPHIA 76ERS,240,40,83,16,35,18,26,8,25,24,18,5,12,24,away,loss,114.0,HOUSTON ROCKETS,116.0
HOUSTON ROCKETS,240,38,73,11,20,29,37,10,39,21,5,6,22,21,home,win,116.0,PHILADELPHIA 76ERS,114.0
CHICAGO BULLS,240,32,92,11,26,17,20,9,38,21,7,7,15,23,away,loss,92.0,INDIANA PACERS,104.0
INDIANA PACERS,240,37,87,8,28,22,29,8,43,18,8,4,13,18,home,win,104.0,CHICAGO BULLS,92.0
NEW ORLEANS PELICANS,240,34,94,5,20,17,23,15,35,20,8,1,12,23,away,loss,90.0,LOS ANGELES CLIPPERS,111.0
LOS ANGELES CLIPPERS,240,40,83,7,19,24,30,5,44,27,6,7,13,20,home,win,111.0,NEW ORLEANS PELICANS,90.0
ATLANTA HAWKS,240,35,75,14,39,32,36,6,34,25,4,3,10,21,away,win,116.0,MEMPHIS GRIZZLIES,101.0
MEMPHIS GRIZZLIES,240,35,80,12,30,19,21,5,32,20,3,1,13,25,home,loss,101.0,ATLANTA HAWKS,116.0
MIAMI HEAT,240,33,76,7,17,24,28,8,34,16,4,7,12,13,away,win,97.0,NEW YORK KNICKS,78.0
NEW YORK KNICKS,240,32,85,3,14,11,15,7,32,16,7,5,10,24,home,loss,78.0,MIAMI HEAT,97.0
DETROIT PISTONS,240,31,90,9,29,16,20,13,25,17,9,1,8,21,away,loss,87.0,OKLAHOMA CITY THUNDER,103.0
OKLAHOMA CITY THUNDER,240,37,79,7,24,22,26,12,46,19,2,9,18,19,home,win,103.0,DETROIT PISTONS,87.0
MILWAUKEE BUCKS,240,31,74,8,26,20,22,6,32,20,8,2,21,20,away,loss,90.0,ORLANDO MAGIC,114.0
ORLANDO MAGIC,240,43,82,12,27,16,22,8,33,30,9,5,18,18,home,win,114.0,MILWAUKEE BUCKS,90.0
GOLDEN STATE WARRIORS,240,46,81,22,38,21,31,11,42,32,7,9,23,26,away,win,135.0,PHOENIX SUNS,116.0
PHOENIX SUNS,240,45,92,10,26,16,23,7,23,21,13,2,14,26,home,loss,116.0,GOLDEN STATE WARRIORS,135.0
MINNESOTA TIMBERWOLVES,240,37,77,9,25,18,19,12,34,20,4,3,17,19,away,win,101.0,SACRAMENTO KINGS,91.0
SACRAMENTO KINGS,240,37,86,8,22,9,15,12,24,21,4,3,15,16,home,loss,91.0,MINNESOTA TIMBERWOLVES,101.0
