team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
BROOKLYN NETS,240,35,94,4,21,13,21,13,42,26,12,4,17,19,away,loss,87.0,CLEVELAND CAVALIERS,107.0
CLEVELAND CAVALIERS,240,38,87,12,38,19,24,9,41,29,10,7,17,17,home,win,107.0,BROOKLYN NETS,87.0
CHICAGO BULLS,240,37,77,11,24,18,22,5,37,28,5,4,15,20,away,win,103.0,HOUSTON ROCKETS,100.0
HOUSTON ROCKETS,240,36,90,9,25,19,22,13,32,19,5,6,9,19,home,loss,100.0,CHICAGO BULLS,103.0
ORLANDO MAGIC,240,48,90,5,16,13,18,13,31,26,6,6,13,18,away,win,114.0,INDIANA PACERS,94.0
INDIANA PACERS,240,36,86,7,19,15,21,17,32,18,11,4,19,18,home,loss,94.0,ORLANDO MAGIC,114.0
DENVER NUGGETS,240,36,83,10,27,13,17,8,32,28,10,7,13,15,away,loss,95.0,NEW ORLEANS PELICANS,101.0
NEW ORLEANS PELICANS,240,40,90,13,29,8,9,14,37,29,7,4,16,16,home,win,101.0,DENVER NUGGETS,95.0
LOS ANGELES CLIPPERS,240,42,76,16,29,17,22,5,21,22,9,4,12,17,away,loss,117.0,OKLAHOMA CITY THUNDER,119.0
OKLAHOMA CITY THUNDER,240,45,87,10,32,19,24,17,29,25,10,1,14,13,home,win,119.0,LOS ANGELES CLIPPERS,117.0
BOSTON CELTICS,240,37,88,9,24,26,34,16,32,20,12,6,15,25,away,loss,109.0,PORTLAND TRAIL BLAZERS,116.0
PORTLAND TRAIL BLAZERS,240,41,90,14,34,20,27,15,35,26,9,10,15,20,home,win,116.0,BOSTON CELTICS,109.0
