team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
GOLDEN STATE WARRIORS,240,48,95,22,38,12,14,5,37,35,8,7,12,21,away,win,130.0,DALLAS MAVERICKS,112.0
DALLAS MAVERICKS,240,41,93,9,29,21,22,11,35,25,4,8,12,15,home,loss,112.0,GOLDEN STATE WARRIORS,130.0
SACRAMENTO KINGS,240,40,79,4,15,24,29,7,28,21,8,4,11,20,away,loss,108.0,DETROIT PISTONS,115.0
DETROIT PISTONS,240,44,92,12,26,15,18,16,33,25,7,6,15,22,home,win,115.0,SACRAMENTO KINGS,108.0
MINNESOTA TIMBERWOLVES,240,43,85,6,16,19,24,11,24,30,14,4,12,14,away,loss,111.0,HOUSTON ROCKETS,116.0
HOUSTON ROCKETS,240,48,85,11,29,9,14,13,29,31,9,7,17,19,home,win,116.0,MINNESOTA TIMBERWOLVES,111.0
PHOENIX SUNS,240,32,89,8,30,23,26,17,40,19,5,6,11,21,away,win,95.0,LOS ANGELES LAKERS,90.0
LOS ANGELES LAKERS,240,31,86,6,23,22,26,12,38,21,4,6,12,21,home,loss,90.0,PHOENIX SUNS,95.0
PORTLAND TRAIL BLAZERS,240,36,78,9,27,36,40,6,39,17,4,3,12,26,away,win,117.0,NEW ORLEANS PELICANS,112.0
NEW ORLEANS PELICANS,240,40,83,10,21,22,28,3,31,23,7,4,7,26,home,loss,112.0,PORTLAND TRAIL BLAZERS,117.0
CLEVELAND CAVALIERS,240,38,76,13,28,20,27,9,32,23,7,4,19,21,away,win,109.0,ORLANDO MAGIC,103.0
ORLANDO MAGIC,240,37,82,11,22,18,22,9,27,24,12,4,13,24,home,loss,103.0,CLEVELAND CAVALIERS,109.0
OKLAHOMA CITY THUNDER,240,45,89,7,22,14,18,16,47,27,3,8,20,24,away,win,111.0,PHILADELPHIA 76ERS,97.0
PHILADELPHIA 76ERS,240,35,89,10,29,17,27,10,26,24,11,5,8,17,home,loss,97.0,OKLAHOMA CITY THUNDER,111.0
BOSTON CELTICS,240,36,82,9,21,10,12,7,30,18,8,3,15,18,away,loss,91.0,TORONTO RAPTORS,105.0
TORONTO RAPTORS,240,37,77,13,28,18,25,7,33,18,10,8,12,19,home,win,105.0,BOSTON CELTICS,91.0
