team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
INDIANA PACERS,240,39,90,6,18,13,19,12,35,22,5,4,7,20,away,loss,97.0,CLEVELAND CAVALIERS,101.0
CLEVELAND CAVALIERS,240,38,83,8,24,17,25,11,37,25,5,4,10,20,home,win,101.0,INDIANA PACERS,97.0
TORONTO RAPTORS,240,28,71,3,19,17,22,7,31,17,8,5,16,21,away,loss,76.0,MIAMI HEAT,96.0
MIAMI HEAT,240,35,83,8,20,18,25,13,35,18,8,8,10,20,home,win,96.0,TORONTO RAPTORS,76.0
LOS ANGELES LAKERS,240,36,94,9,27,14,23,12,34,19,7,3,9,20,away,loss,95.0,NEW YORK KNICKS,99.0
NEW YORK KNICKS,240,33,84,9,27,24,29,10,42,22,5,5,9,15,home,win,99.0,LOS ANGELES LAKERS,95.0
PHOENIX SUNS,240,38,84,7,16,20,26,7,26,18,7,1,23,25,away,loss,103.0,OKLAHOMA CITY THUNDER,124.0
OKLAHOMA CITY THUNDER,240,49,94,4,20,22,30,17,35,26,14,8,15,25,home,win,124.0,PHOENIX SUNS,103.0
DETROIT PISTONS,240,47,96,11,30,15,22,18,28,16,13,5,9,16,away,win,120.0,PORTLAND TRAIL BLAZERS,103.0
PORTLAND TRAIL BLAZERS,240,41,76,9,25,12,18,7,33,24,5,2,22,22,home,loss,103.0,DETROIT PISTONS,120.0
