team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
UTAH JAZZ,240,36,79,12,31,16,21,11,38,19,7,8,9,14,away,win,100.0,DENVER NUGGETS,84.0
DENVER NUGGETS,240,32,80,6,27,14,19,6,35,18,6,7,11,19,home,loss,84.0,UTAH JAZZ,100.0
LOS ANGELES LAKERS,240,41,83,12,28,16,19,7,33,25,10,3,18,15,away,loss,110.0,HOUSTON ROCKETS,130.0
HOUSTON ROCKETS,240,50,98,17,41,13,18,16,32,30,11,5,13,15,home,win,130.0,LOS ANGELES LAKERS,110.0
BROOKLYN NETS,240,35,91,14,37,21,26,11,25,24,12,4,15,21,away,loss,105.0,INDIANA PACERS,129.0
INDIANA PACERS,240,48,86,11,27,22,27,14,44,34,10,4,20,22,home,win,129.0,BROOKLYN NETS,105.0
DALLAS MAVERICKS,240,30,74,8,30,23,33,5,42,18,6,5,14,29,away,loss,91.0,LOS ANGELES CLIPPERS,98.0
LOS ANGELES CLIPPERS,240,37,76,9,18,15,37,6,36,25,11,6,10,20,home,win,98.0,DALLAS MAVERICKS,91.0
ORLANDO MAGIC,240,37,83,7,18,15,19,6,29,18,6,1,16,18,away,loss,96.0,MIAMI HEAT,118.0
MIAMI HEAT,240,43,77,6,20,26,30,4,37,28,10,3,12,16,home,win,118.0,ORLANDO MAGIC,96.0
TORONTO RAPTORS,240,37,78,7,20,12,19,7,31,19,4,6,6,19,away,win,93.0,NEW YORK KNICKS,89.0
NEW YORK KNICKS,240,32,89,7,20,18,21,13,34,14,4,3,8,15,home,loss,89.0,TORONTO RAPTORS,93.0
MILWAUKEE BUCKS,265,40,87,7,23,22,24,8,45,26,10,8,19,19,away,win,109.0,PHILADELPHIA 76ERS,108.0
PHILADELPHIA 76ERS,265,39,96,13,46,17,25,13,32,24,12,6,13,19,home,loss,108.0,MILWAUKEE BUCKS,109.0
GOLDEN STATE WARRIORS,240,34,77,10,27,14,18,7,39,19,7,6,13,18,away,win,92.0,SAN ANTONIO SPURS,86.0
SAN ANTONIO SPURS,240,34,90,3,17,15,19,18,35,21,10,5,11,18,home,loss,86.0,GOLDEN STATE WARRIORS,92.0
CHARLOTTE HORNETS,240,28,81,12,33,30,35,9,37,21,7,2,15,25,away,loss,98.0,WASHINGTON WIZARDS,113.0
WASHINGTON WIZARDS,240,42,80,9,21,20,28,4,44,27,8,5,12,23,home,win,113.0,CHARLOTTE HORNETS,98.0
