team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
UTAH JAZZ,240,38,101,7,24,12,17,15,37,23,6,4,9,21,away,loss,95.0,BOSTON CELTICS,100.0
BOSTON CELTICS,240,37,84,6,18,20,29,11,36,27,6,13,9,18,home,win,100.0,UTAH JAZZ,95.0
INDIANA PACERS,240,37,80,8,18,14,15,9,27,23,8,11,11,23,away,loss,96.0,CLEVELAND CAVALIERS,100.0
CLEVELAND CAVALIERS,240,35,83,9,29,21,25,9,31,22,4,2,11,15,home,win,100.0,INDIANA PACERS,96.0
MEMPHIS GRIZZLIES,240,36,75,3,20,28,36,4,23,27,7,4,8,16,away,win,103.0,DENVER NUGGETS,96.0
DENVER NUGGETS,240,40,75,8,25,8,10,8,32,27,3,4,19,26,home,loss,96.0,MEMPHIS GRIZZLIES,103.0
BROOKLYN NETS,240,32,77,8,19,23,33,11,33,25,10,3,13,19,away,loss,95.0,LOS ANGELES CLIPPERS,105.0
LOS ANGELES CLIPPERS,240,41,83,9,23,14,16,8,39,22,8,4,11,22,home,win,105.0,BROOKLYN NETS,95.0
HOUSTON ROCKETS,240,41,87,15,36,24,35,16,25,30,12,1,16,24,away,loss,121.0,MILWAUKEE BUCKS,128.0
MILWAUKEE BUCKS,240,48,81,8,15,24,33,10,32,30,12,4,17,24,home,win,128.0,HOUSTON ROCKETS,121.0
OKLAHOMA CITY THUNDER,240,47,82,14,34,23,26,10,37,28,7,3,21,23,away,win,131.0,SACRAMENTO KINGS,116.0
SACRAMENTO KINGS,240,48,107,7,25,13,19,22,24,28,11,0,10,16,home,loss,116.0,OKLAHOMA CITY THUNDER,131.0
PHILADELPHIA 76ERS,240,43,89,10,32,12,21,6,26,27,8,4,11,27,away,loss,108.0,WASHINGTON WIZARDS,116.0
WASHINGTON WIZARDS,240,43,89,6,20,24,31,14,39,25,6,6,15,17,home,win,116.0,PHILADELPHIA 76ERS,108.0
