team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHARLOTTE HORNETS,240,27,81,7,32,15,23,10,31,16,7,4,6,12,away,loss,76.0,ATLANTA HAWKS,87.0
ATLANTA HAWKS,240,38,77,8,17,3,5,6,42,29,4,5,15,19,home,win,87.0,CHARLOTTE HORNETS,76.0
MINNESOTA TIMBERWOLVES,240,34,90,7,23,26,37,23,30,19,5,3,15,17,away,loss,101.0,DALLAS MAVERICKS,128.0
DALLAS MAVERICKS,240,47,89,13,36,21,21,8,35,34,9,6,8,26,home,win,128.0,MINNESOTA TIMBERWOLVES,101.0
TORONTO RAPTORS,240,39,80,10,21,13,18,8,24,21,5,1,5,24,away,loss,101.0,DETROIT PISTONS,114.0
DETROIT PISTONS,240,41,71,12,23,20,27,7,31,28,2,1,10,20,home,win,114.0,TORONTO RAPTORS,101.0
PORTLAND TRAIL BLAZERS,240,41,81,14,24,15,21,8,37,19,4,7,12,20,away,win,111.0,INDIANA PACERS,102.0
INDIANA PACERS,240,40,93,3,14,19,25,19,33,21,7,5,9,17,home,loss,102.0,PORTLAND TRAIL BLAZERS,111.0
MIAMI HEAT,240,40,84,1,8,17,21,12,42,25,9,4,15,18,away,win,98.0,NEW YORK KNICKS,81.0
NEW YORK KNICKS,240,32,87,6,15,11,12,12,27,16,8,9,11,23,home,loss,81.0,MIAMI HEAT,98.0
PHILADELPHIA 76ERS,240,41,77,5,22,29,37,3,31,20,6,7,17,21,away,loss,116.0,ORLANDO MAGIC,130.0
ORLANDO MAGIC,240,49,86,10,16,22,25,6,27,28,9,6,12,27,home,win,130.0,PHILADELPHIA 76ERS,116.0
CLEVELAND CAVALIERS,240,32,80,9,29,26,30,6,33,20,6,2,14,26,away,loss,99.0,WASHINGTON WIZARDS,113.0
WASHINGTON WIZARDS,240,39,79,11,31,24,34,6,39,28,6,2,13,26,home,win,113.0,CLEVELAND CAVALIERS,99.0
