team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
HOUSTON ROCKETS,240,38,79,9,25,21,42,14,41,23,7,5,14,24,away,win,106.0,CLEVELAND CAVALIERS,100.0
CLEVELAND CAVALIERS,240,31,86,14,40,24,28,10,28,21,5,5,11,31,home,loss,100.0,HOUSTON ROCKETS,106.0
OKLAHOMA CITY THUNDER,240,31,82,6,21,14,22,14,31,16,10,7,19,21,away,loss,82.0,DETROIT PISTONS,88.0
DETROIT PISTONS,240,33,87,4,19,18,20,16,37,20,6,4,16,18,home,win,88.0,OKLAHOMA CITY THUNDER,82.0
WASHINGTON WIZARDS,240,36,86,5,23,17,27,7,41,26,6,7,17,19,away,loss,94.0,GOLDEN STATE WARRIORS,102.0
GOLDEN STATE WARRIORS,240,38,87,11,25,15,23,7,48,27,11,6,16,23,home,win,102.0,WASHINGTON WIZARDS,94.0
CHICAGO BULLS,240,37,87,10,26,14,16,12,29,22,5,6,15,19,away,win,98.0,INDIANA PACERS,96.0
INDIANA PACERS,240,39,90,3,19,15,17,13,31,20,9,6,11,16,home,loss,96.0,CHICAGO BULLS,98.0
BROOKLYN NETS,240,37,79,5,14,26,39,14,25,19,7,5,18,18,away,loss,105.0,ORLANDO MAGIC,139.0
ORLANDO MAGIC,240,56,91,14,27,13,19,5,30,40,11,5,10,29,home,win,139.0,BROOKLYN NETS,105.0
CHARLOTTE HORNETS,240,38,87,7,25,17,18,9,55,26,6,6,15,7,away,win,100.0,PHILADELPHIA 76ERS,85.0
PHILADELPHIA 76ERS,240,30,96,16,44,9,10,9,36,20,8,5,10,18,home,loss,85.0,CHARLOTTE HORNETS,100.0
