team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
HOUSTON ROCKETS,240,33,84,5,23,26,31,15,36,15,11,3,17,17,away,loss,97.0,ATLANTA HAWKS,109.0
ATLANTA HAWKS,240,44,88,14,38,7,12,9,31,32,12,6,16,20,home,win,109.0,HOUSTON ROCKETS,97.0
UTAH JAZZ,240,35,86,8,27,7,12,15,25,22,5,4,10,14,away,loss,85.0,CHICAGO BULLS,92.0
CHICAGO BULLS,240,39,80,6,19,8,11,11,31,24,4,6,11,12,home,win,92.0,UTAH JAZZ,85.0
DENVER NUGGETS,240,38,87,9,18,16,23,14,37,19,6,4,13,21,away,win,101.0,CHARLOTTE HORNETS,93.0
CHARLOTTE HORNETS,240,35,83,9,32,14,20,8,30,22,6,13,11,18,home,loss,93.0,DENVER NUGGETS,101.0
BROOKLYN NETS,240,42,80,5,14,14,21,6,34,24,3,5,9,22,away,loss,103.0,DETROIT PISTONS,115.0
DETROIT PISTONS,240,46,94,10,24,13,21,15,30,30,5,4,6,17,home,win,115.0,BROOKLYN NETS,103.0
OKLAHOMA CITY THUNDER,240,42,80,10,28,21,26,9,36,26,8,4,18,25,away,win,115.0,INDIANA PACERS,111.0
INDIANA PACERS,240,40,83,9,22,22,30,8,26,28,11,2,12,18,home,loss,111.0,OKLAHOMA CITY THUNDER,115.0
LOS ANGELES CLIPPERS,240,31,66,12,30,28,39,4,26,18,8,8,14,27,away,loss,102.0,MEMPHIS GRIZZLIES,113.0
MEMPHIS GRIZZLIES,240,40,82,4,15,29,36,18,26,23,9,5,13,28,home,win,113.0,LOS ANGELES CLIPPERS,102.0
CLEVELAND CAVALIERS,240,40,76,10,24,11,13,3,23,19,6,3,14,22,away,loss,101.0,MIAMI HEAT,122.0
MIAMI HEAT,240,46,84,11,19,19,23,13,29,29,7,5,11,14,home,win,122.0,CLEVELAND CAVALIERS,101.0
GOLDEN STATE WARRIORS,240,31,82,9,36,8,10,7,30,24,12,3,10,21,away,loss,79.0,SAN ANTONIO SPURS,87.0
SAN ANTONIO SPURS,240,32,78,8,21,15,18,14,39,17,4,6,17,19,home,win,87.0,GOLDEN STATE WARRIORS,79.0
NEW YORK KNICKS,240,32,81,10,21,15,17,9,33,21,2,9,17,18,away,loss,89.0,WASHINGTON WIZARDS,99.0
WASHINGTON WIZARDS,240,39,87,8,29,13,17,8,34,24,7,4,8,16,home,win,99.0,NEW YORK KNICKS,89.0
