team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
UTAH JAZZ,240,39,88,6,15,13,18,15,32,15,13,4,17,24,away,win,97.0,INDIANA PACERS,76.0
INDIANA PACERS,240,28,70,4,17,16,21,7,27,10,8,7,24,19,home,loss,76.0,UTAH JAZZ,97.0
SACRAMENTO KINGS,240,43,101,6,18,17,25,19,30,20,9,2,13,34,away,loss,109.0,LOS ANGELES CLIPPERS,114.0
LOS ANGELES CLIPPERS,240,39,76,4,17,32,46,6,35,25,4,9,17,22,home,win,114.0,SACRAMENTO KINGS,109.0
BROOKLYN NETS,240,38,79,3,13,12,18,8,35,21,3,3,12,22,away,loss,91.0,MEMPHIS GRIZZLIES,101.0
MEMPHIS GRIZZLIES,240,34,80,9,23,24,28,11,31,26,6,2,9,19,home,win,101.0,BROOKLYN NETS,91.0
GOLDEN STATE WARRIORS,240,46,84,17,30,25,35,3,35,26,10,4,10,24,away,win,134.0,NEW ORLEANS PELICANS,120.0
NEW ORLEANS PELICANS,240,46,100,8,22,20,23,16,32,22,4,4,15,23,home,loss,120.0,GOLDEN STATE WARRIORS,134.0
PHOENIX SUNS,240,39,94,11,32,12,16,11,37,16,11,6,13,20,away,win,101.0,PORTLAND TRAIL BLAZERS,90.0
PORTLAND TRAIL BLAZERS,240,33,79,8,30,16,28,10,35,20,7,5,16,20,home,loss,90.0,PHOENIX SUNS,101.0
NEW YORK KNICKS,240,41,86,9,19,26,32,9,31,21,8,5,18,30,away,win,117.0,WASHINGTON WIZARDS,110.0
WASHINGTON WIZARDS,240,38,90,6,22,28,33,11,32,17,9,3,17,32,home,loss,110.0,NEW YORK KNICKS,117.0
